;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;favourite_sport;state;first_born;y
14527;37;retired;divorced;secondary;no;;no;no;cellular;15;jul;110.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14528;32;unemployed;divorced;primary;no;0.0;no;no;cellular;15;jul;175.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14529;42;blue-collar;married;secondary;no;-145.0;yes;no;cellular;15;jul;231.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
14530;49;technician;divorced;secondary;no;30.0;no;yes;cellular;15;jul;439.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14531;59;retired;married;secondary;no;;yes;no;cellular;15;jul;249.0;2;-1;0;unknown;Tennis;Lisboa;no;no
14532;32;services;married;secondary;no;1076.0;no;no;cellular;15;jul;353.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14533;43;management;married;tertiary;no;254.0;yes;yes;cellular;15;jul;104.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14534;39;services;married;secondary;no;1930.0;yes;no;cellular;15;jul;92.0;3;-1;0;unknown;Tennis;Lisboa;yes;no
14535;52;blue-collar;single;primary;no;0.0;no;no;cellular;15;jul;131.0;2;-1;0;unknown;Tennis;Lisboa;no;no
14536;33;services;divorced;secondary;no;437.0;yes;no;cellular;15;jul;184.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14537;60;retired;married;secondary;no;0.0;no;no;cellular;15;jul;94.0;3;-1;0;unknown;Basketball;Lisboa;no;no
14538;35;management;divorced;tertiary;no;286.0;yes;no;cellular;15;jul;164.0;3;-1;0;unknown;Tennis;Lisboa;yes;no
14539;47;admin.;married;secondary;no;0.0;yes;no;cellular;15;jul;;4;-1;0;unknown;Soccer;Lisboa;yes;no
14540;34;services;married;secondary;no;1005.0;yes;no;cellular;15;jul;274.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14541;31;blue-collar;married;secondary;no;-84.0;no;yes;cellular;15;jul;75.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14542;52;entrepreneur;married;secondary;yes;-36.0;no;yes;cellular;15;jul;199.0;4;-1;0;unknown;Soccer;Lisboa;yes;no
14543;43;entrepreneur;married;secondary;no;860.0;yes;yes;cellular;15;jul;131.0;5;-1;0;unknown;Tennis;Lisboa;yes;no
14544;38;entrepreneur;married;tertiary;no;;yes;no;cellular;15;jul;138.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14545;35;blue-collar;single;secondary;no;3508.0;yes;no;cellular;15;jul;94.0;3;-1;0;unknown;Basketball;Lisboa;no;no
14546;53;management;divorced;secondary;no;425.0;no;no;cellular;15;jul;416.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
14547;34;housemaid;married;secondary;no;;yes;no;cellular;15;jul;659.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14548;34;technician;married;secondary;no;223.0;yes;no;cellular;15;jul;202.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14549;41;blue-collar;married;unknown;no;402.0;yes;no;cellular;15;jul;;2;-1;0;unknown;Basketball;Lisboa;no;no
14550;37;housemaid;married;primary;no;0.0;no;yes;telephone;15;jul;265.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
14551;61;retired;married;secondary;no;76.0;yes;no;cellular;15;jul;195.0;7;-1;0;unknown;Soccer;Lisboa;no;no
14552;45;technician;married;unknown;no;;yes;no;cellular;15;jul;80.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14553;50;blue-collar;married;secondary;no;-731.0;yes;no;cellular;15;jul;401.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14554;44;admin.;married;secondary;no;100.0;yes;no;cellular;15;jul;71.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14555;59;retired;married;primary;no;-90.0;no;yes;telephone;15;jul;;5;-1;0;unknown;Tennis;Lisboa;yes;no
14556;37;management;single;tertiary;no;24.0;no;no;cellular;15;jul;280.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14557;44;entrepreneur;married;tertiary;no;468.0;yes;yes;telephone;15;jul;289.0;2;-1;0;unknown;Tennis;Lisboa;no;no
14558;38;self-employed;married;tertiary;no;;no;yes;cellular;15;jul;77.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
14559;41;management;married;tertiary;no;4.0;yes;no;cellular;15;jul;63.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14560;45;admin.;married;secondary;no;0.0;no;yes;telephone;15;jul;533.0;3;-1;0;unknown;Soccer;Lisboa;no;yes
14561;26;blue-collar;married;secondary;no;155.0;no;yes;cellular;15;jul;76.0;3;-1;0;unknown;Basketball;Lisboa;no;no
14562;25;services;single;secondary;no;333.0;no;yes;cellular;15;jul;1056.0;2;-1;0;unknown;Tennis;Lisboa;no;yes
14563;33;services;divorced;unknown;no;392.0;yes;no;cellular;15;jul;;4;-1;0;unknown;Basketball;Lisboa;no;no
14564;56;admin.;married;secondary;no;105.0;no;no;telephone;15;jul;80.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14565;29;housemaid;married;primary;no;0.0;yes;no;cellular;15;jul;317.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14566;35;blue-collar;divorced;secondary;no;0.0;no;no;cellular;15;jul;;2;-1;0;unknown;Tennis;Lisboa;no;no
14567;59;blue-collar;divorced;secondary;no;0.0;no;yes;cellular;15;jul;237.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14568;38;services;single;secondary;no;164.0;no;yes;cellular;15;jul;188.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14569;58;management;married;tertiary;no;3864.0;yes;no;cellular;15;jul;815.0;4;-1;0;unknown;Basketball;Lisboa;no;yes
14570;40;entrepreneur;single;secondary;no;;no;yes;cellular;15;jul;117.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
14571;37;management;married;tertiary;no;1094.0;yes;no;cellular;15;jul;101.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14572;48;management;married;tertiary;no;;yes;no;cellular;15;jul;109.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
14573;41;technician;married;secondary;no;1321.0;yes;no;cellular;15;jul;315.0;2;-1;0;unknown;Tennis;Lisboa;no;no
14574;42;management;married;tertiary;no;843.0;no;yes;cellular;15;jul;226.0;3;-1;0;unknown;Tennis;Lisboa;yes;no
14575;26;services;married;secondary;yes;;yes;no;telephone;15;jul;49.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14576;51;retired;married;secondary;no;509.0;yes;no;cellular;15;jul;121.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14577;60;retired;married;secondary;no;1091.0;no;yes;telephone;15;jul;;3;-1;0;unknown;Soccer;Lisboa;no;no
14578;41;housemaid;married;secondary;no;0.0;yes;yes;cellular;15;jul;;4;-1;0;unknown;Tennis;Lisboa;no;no
14579;40;entrepreneur;married;secondary;no;;no;yes;cellular;15;jul;103.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14580;46;services;married;secondary;no;311.0;yes;yes;cellular;15;jul;;3;-1;0;unknown;Tennis;Lisboa;no;no
14581;43;admin.;married;secondary;no;59.0;yes;no;cellular;15;jul;;3;-1;0;unknown;Basketball;Lisboa;yes;no
14582;42;management;married;tertiary;no;-100.0;yes;no;cellular;15;jul;87.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14583;31;admin.;married;secondary;no;10.0;no;no;cellular;15;jul;156.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
14584;56;unemployed;divorced;primary;no;109.0;no;no;cellular;15;jul;924.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14585;29;technician;married;unknown;no;2.0;no;no;cellular;15;jul;65.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14586;32;management;single;tertiary;no;752.0;yes;no;cellular;15;jul;256.0;5;-1;0;unknown;Basketball;Lisboa;no;no
14587;51;self-employed;married;tertiary;no;146.0;no;no;cellular;15;jul;132.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14588;60;management;divorced;tertiary;yes;20.0;no;yes;telephone;15;jul;207.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14589;53;blue-collar;married;secondary;no;0.0;no;yes;telephone;15;jul;152.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14590;34;blue-collar;married;secondary;no;291.0;yes;no;cellular;15;jul;646.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14591;30;entrepreneur;married;primary;no;2686.0;yes;no;cellular;15;jul;808.0;3;-1;0;unknown;Basketball;Lisboa;no;yes
14592;31;management;married;tertiary;no;582.0;yes;no;cellular;15;jul;58.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14593;42;blue-collar;single;secondary;no;-178.0;yes;no;cellular;15;jul;178.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14594;42;admin.;married;secondary;no;-1386.0;yes;yes;cellular;15;jul;;4;-1;0;unknown;Soccer;Lisboa;no;no
14595;43;management;married;tertiary;no;348.0;no;yes;cellular;15;jul;88.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14596;54;retired;divorced;secondary;no;;no;yes;cellular;15;jul;364.0;10;-1;0;unknown;Soccer;Lisboa;no;no
14597;57;technician;married;secondary;no;;no;yes;cellular;15;jul;177.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14598;38;management;married;tertiary;no;465.0;yes;yes;cellular;15;jul;156.0;4;-1;0;unknown;Soccer;Lisboa;yes;no
14599;27;unemployed;married;secondary;no;1228.0;no;no;cellular;15;jul;77.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14600;53;blue-collar;married;primary;no;4143.0;no;no;cellular;15;jul;200.0;3;-1;0;unknown;Basketball;Lisboa;no;no
14601;46;technician;married;secondary;no;1590.0;yes;no;cellular;15;jul;59.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14602;29;blue-collar;married;secondary;no;162.0;yes;no;cellular;15;jul;126.0;3;-1;0;unknown;Tennis;Lisboa;no;no
14603;53;retired;married;secondary;no;1278.0;yes;no;telephone;15;jul;174.0;3;-1;0;unknown;Basketball;Lisboa;no;no
14604;42;management;married;tertiary;no;0.0;yes;no;cellular;15;jul;133.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14605;53;blue-collar;married;primary;no;38.0;no;yes;cellular;15;jul;321.0;5;-1;0;unknown;Soccer;Lisboa;no;no
14606;36;services;married;secondary;no;0.0;yes;yes;cellular;15;jul;201.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14607;36;housemaid;married;secondary;no;0.0;no;yes;telephone;15;jul;571.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
14608;36;management;single;tertiary;no;;yes;yes;cellular;15;jul;503.0;6;-1;0;unknown;Basketball;Lisboa;no;no
14609;57;admin.;married;secondary;no;1275.0;no;yes;cellular;15;jul;377.0;4;-1;0;unknown;Soccer;Lisboa;yes;no
14610;33;technician;married;tertiary;no;-988.0;yes;yes;cellular;15;jul;83.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14611;58;technician;married;secondary;no;0.0;yes;no;cellular;15;jul;;1;-1;0;unknown;Basketball;Lisboa;no;no
14612;47;blue-collar;married;primary;no;683.0;yes;no;cellular;15;jul;106.0;12;-1;0;unknown;Soccer;Lisboa;no;no
14613;47;management;divorced;tertiary;no;1149.0;no;yes;cellular;15;jul;82.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14614;40;blue-collar;married;secondary;no;299.0;yes;no;cellular;15;jul;;4;-1;0;unknown;Basketball;Lisboa;no;no
14615;41;technician;married;secondary;no;1838.0;yes;no;cellular;15;jul;135.0;1;-1;0;unknown;Soccer;Lisboa;no;no
14616;34;services;married;secondary;no;29.0;yes;no;cellular;15;jul;387.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14617;45;self-employed;married;tertiary;no;0.0;yes;yes;cellular;15;jul;372.0;4;-1;0;unknown;Soccer;Lisboa;yes;no
14618;31;blue-collar;married;secondary;no;-112.0;no;yes;cellular;15;jul;;1;-1;0;unknown;Soccer;Lisboa;no;no
14619;34;blue-collar;single;primary;no;-109.0;yes;no;cellular;15;jul;860.0;4;-1;0;unknown;Soccer;Lisboa;yes;yes
14620;47;housemaid;married;primary;no;0.0;yes;no;telephone;15;jul;162.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
14621;25;services;single;secondary;no;-352.0;no;no;cellular;15;jul;246.0;1;-1;0;unknown;Tennis;Lisboa;no;no
14622;46;management;married;tertiary;no;182.0;no;no;cellular;15;jul;317.0;1;-1;0;unknown;Soccer;Lisboa;no;no
14623;42;blue-collar;married;secondary;no;1.0;no;no;cellular;15;jul;462.0;1;-1;0;unknown;Tennis;Lisboa;no;no
14624;48;blue-collar;married;secondary;no;729.0;yes;no;telephone;15;jul;277.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
14625;37;admin.;married;secondary;no;0.0;yes;no;telephone;15;jul;280.0;6;-1;0;unknown;Basketball;Lisboa;no;no
14626;29;management;married;tertiary;no;0.0;yes;yes;cellular;15;jul;218.0;1;-1;0;unknown;Soccer;Lisboa;no;no
14627;32;self-employed;married;secondary;no;217.0;yes;yes;cellular;15;jul;317.0;5;-1;0;unknown;Basketball;Lisboa;no;no
14628;57;retired;married;primary;no;1238.0;yes;no;cellular;15;jul;274.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
14629;34;management;married;tertiary;no;160.0;yes;yes;cellular;15;jul;130.0;1;-1;0;unknown;Basketball;Lisboa;no;no
14630;47;blue-collar;married;primary;no;185.0;no;no;cellular;15;jul;116.0;5;-1;0;unknown;Basketball;Lisboa;no;no
14631;47;management;single;tertiary;no;512.0;no;no;cellular;15;jul;;2;-1;0;unknown;Soccer;Lisboa;no;no
14632;28;student;married;tertiary;no;1.0;no;no;cellular;15;jul;92.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14633;41;technician;married;secondary;no;10438.0;yes;no;telephone;15;jul;141.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14634;34;technician;married;secondary;no;0.0;yes;no;cellular;15;jul;144.0;1;-1;0;unknown;Tennis;Lisboa;no;no
14635;36;blue-collar;married;secondary;no;0.0;no;no;cellular;15;jul;794.0;1;-1;0;unknown;Soccer;Lisboa;no;no
14636;44;admin.;divorced;secondary;no;4353.0;yes;no;cellular;15;jul;;1;-1;0;unknown;Tennis;Lisboa;yes;no
14637;43;management;single;tertiary;no;8224.0;yes;no;cellular;15;jul;70.0;1;-1;0;unknown;Tennis;Lisboa;no;no
14638;45;blue-collar;divorced;primary;no;-207.0;no;no;cellular;15;jul;878.0;2;-1;0;unknown;Basketball;Lisboa;no;yes
14639;52;self-employed;single;primary;no;217.0;no;yes;cellular;15;jul;193.0;6;-1;0;unknown;Tennis;Lisboa;yes;no
14640;27;services;single;secondary;no;1928.0;no;yes;cellular;15;jul;513.0;5;-1;0;unknown;Soccer;Lisboa;no;no
14641;27;technician;single;unknown;no;59.0;no;no;cellular;15;jul;792.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14642;28;unemployed;single;secondary;no;-34.0;no;no;cellular;15;jul;355.0;1;-1;0;unknown;Basketball;Lisboa;no;no
14643;51;services;divorced;secondary;no;65.0;no;yes;cellular;15;jul;881.0;1;-1;0;unknown;Tennis;Lisboa;no;yes
14644;29;services;single;secondary;no;153.0;no;no;cellular;15;jul;734.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
14645;60;retired;married;secondary;no;597.0;no;no;cellular;15;jul;981.0;1;-1;0;unknown;Basketball;Lisboa;no;yes
14646;39;blue-collar;married;secondary;no;0.0;yes;no;cellular;15;jul;103.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
14647;46;blue-collar;married;primary;no;;no;yes;cellular;15;jul;90.0;1;-1;0;unknown;Tennis;Lisboa;no;no
14648;32;management;divorced;tertiary;no;222.0;no;yes;cellular;15;jul;820.0;4;-1;0;unknown;Tennis;Lisboa;no;yes
14649;51;entrepreneur;married;secondary;no;-799.0;no;yes;cellular;15;jul;1001.0;3;-1;0;unknown;Basketball;Lisboa;yes;yes
14650;37;unemployed;single;secondary;no;1020.0;yes;no;cellular;15;jul;348.0;1;-1;0;unknown;Basketball;Lisboa;yes;no
14651;59;housemaid;divorced;secondary;no;122.0;no;no;cellular;15;jul;129.0;1;-1;0;unknown;Soccer;Lisboa;no;no
14652;36;management;married;tertiary;no;;yes;yes;cellular;15;jul;119.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14653;33;student;single;tertiary;no;71.0;no;no;cellular;15;jul;94.0;4;-1;0;unknown;Soccer;Lisboa;yes;no
14654;45;services;married;secondary;no;24.0;yes;no;cellular;15;jul;192.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14655;27;admin.;single;secondary;no;;no;yes;cellular;15;jul;331.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14656;36;blue-collar;married;secondary;no;-231.0;no;yes;cellular;15;jul;779.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
14657;29;management;married;tertiary;no;0.0;yes;no;telephone;15;jul;91.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14658;43;entrepreneur;married;tertiary;no;;yes;yes;cellular;15;jul;61.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14659;35;management;married;tertiary;no;;yes;no;cellular;15;jul;555.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14660;41;admin.;married;tertiary;no;226.0;yes;no;cellular;15;jul;157.0;5;-1;0;unknown;Soccer;Lisboa;no;no
14661;25;technician;single;secondary;no;534.0;no;no;cellular;15;jul;167.0;7;-1;0;unknown;Tennis;Lisboa;yes;no
14662;36;management;single;tertiary;no;112.0;yes;no;cellular;15;jul;83.0;2;-1;0;unknown;Tennis;Lisboa;no;no
14663;43;technician;single;tertiary;no;1154.0;no;no;cellular;15;jul;603.0;11;-1;0;unknown;Basketball;Lisboa;yes;no
14664;60;management;married;primary;no;0.0;yes;no;cellular;15;jul;111.0;8;-1;0;unknown;Tennis;Lisboa;no;no
14665;31;unemployed;married;secondary;no;31.0;yes;no;cellular;15;jul;211.0;6;-1;0;unknown;Soccer;Lisboa;yes;no
14666;38;housemaid;married;secondary;no;0.0;no;no;cellular;15;jul;105.0;7;-1;0;unknown;Soccer;Lisboa;yes;no
14667;37;management;divorced;tertiary;no;1775.0;no;no;cellular;15;jul;514.0;5;-1;0;unknown;Soccer;Lisboa;no;yes
14668;35;entrepreneur;married;secondary;no;313.0;yes;no;cellular;15;jul;479.0;1;-1;0;unknown;Soccer;Lisboa;no;no
14669;49;retired;divorced;secondary;no;-268.0;yes;no;cellular;15;jul;111.0;5;-1;0;unknown;Basketball;Lisboa;no;no
14670;45;management;married;tertiary;no;0.0;no;yes;cellular;15;jul;112.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14671;49;services;married;unknown;no;;yes;no;telephone;15;jul;541.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
14672;44;entrepreneur;married;secondary;no;4389.0;yes;no;cellular;15;jul;149.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
14673;32;blue-collar;divorced;primary;no;142.0;yes;no;cellular;15;jul;257.0;5;-1;0;unknown;Soccer;Lisboa;no;no
14674;57;blue-collar;divorced;secondary;no;;yes;no;cellular;15;jul;98.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14675;40;management;married;tertiary;no;-37.0;no;yes;cellular;15;jul;408.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
14676;32;technician;married;tertiary;no;4654.0;yes;yes;cellular;15;jul;134.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14677;36;entrepreneur;married;tertiary;no;84.0;no;yes;cellular;15;jul;306.0;14;-1;0;unknown;Soccer;Lisboa;yes;no
14678;48;admin.;married;secondary;no;3064.0;yes;no;telephone;15;jul;159.0;2;-1;0;unknown;Tennis;Lisboa;yes;no
14679;31;blue-collar;married;secondary;no;0.0;no;yes;telephone;15;jul;275.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14680;54;retired;married;tertiary;no;4104.0;no;no;cellular;15;jul;68.0;8;-1;0;unknown;Soccer;Lisboa;yes;no
14681;53;technician;divorced;secondary;no;0.0;yes;yes;cellular;15;jul;135.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14682;30;blue-collar;single;primary;no;0.0;no;no;cellular;15;jul;716.0;3;-1;0;unknown;Tennis;Lisboa;no;yes
14683;42;technician;married;secondary;no;0.0;yes;yes;cellular;15;jul;257.0;5;-1;0;unknown;Soccer;Lisboa;no;no
14684;39;management;divorced;tertiary;no;5009.0;yes;no;cellular;15;jul;1083.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14685;41;blue-collar;divorced;primary;no;664.0;no;yes;cellular;15;jul;955.0;5;-1;0;unknown;Tennis;Lisboa;no;yes
14686;44;blue-collar;divorced;secondary;no;-1.0;no;yes;cellular;15;jul;194.0;5;-1;0;unknown;Basketball;Lisboa;no;no
14687;42;services;married;secondary;no;;no;no;cellular;15;jul;194.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14688;56;management;married;primary;no;17.0;yes;no;cellular;15;jul;123.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14689;32;admin.;married;secondary;no;3.0;yes;yes;cellular;15;jul;;4;-1;0;unknown;Basketball;Lisboa;no;no
14690;36;blue-collar;divorced;secondary;no;7051.0;no;yes;cellular;15;jul;106.0;13;-1;0;unknown;Basketball;Lisboa;yes;no
14691;55;retired;married;primary;no;4459.0;no;no;cellular;15;jul;85.0;8;-1;0;unknown;Soccer;Lisboa;yes;no
14692;31;blue-collar;married;primary;no;0.0;yes;no;telephone;15;jul;237.0;7;-1;0;unknown;Tennis;Lisboa;no;no
14693;31;technician;married;secondary;no;303.0;yes;no;cellular;15;jul;196.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14694;39;blue-collar;married;secondary;no;345.0;yes;no;cellular;15;jul;179.0;3;-1;0;unknown;Soccer;Lisboa;yes;no
14695;41;blue-collar;married;primary;no;8.0;yes;no;cellular;15;jul;155.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
14696;40;management;married;secondary;no;4025.0;yes;no;cellular;15;jul;107.0;4;-1;0;unknown;Basketball;Lisboa;yes;no
14697;38;blue-collar;single;secondary;no;;no;yes;cellular;15;jul;260.0;5;-1;0;unknown;Basketball;Lisboa;yes;no
14698;36;services;divorced;secondary;yes;0.0;no;yes;cellular;15;jul;;7;-1;0;unknown;Soccer;Lisboa;no;yes
14699;39;admin.;married;secondary;no;;yes;no;cellular;15;jul;150.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14700;28;admin.;married;secondary;no;317.0;yes;no;cellular;15;jul;673.0;2;-1;0;unknown;Basketball;Lisboa;yes;no
14701;30;admin.;married;secondary;no;0.0;no;no;cellular;15;jul;127.0;5;-1;0;unknown;Soccer;Lisboa;yes;no
14702;54;retired;divorced;secondary;no;13.0;yes;no;cellular;15;jul;197.0;2;-1;0;unknown;Soccer;Lisboa;no;no
14703;49;blue-collar;divorced;secondary;no;4177.0;yes;no;cellular;15;jul;275.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14704;36;services;married;secondary;no;297.0;yes;yes;cellular;15;jul;;5;-1;0;unknown;Tennis;Lisboa;no;no
14705;50;admin.;married;secondary;no;219.0;yes;no;cellular;15;jul;419.0;7;-1;0;unknown;Tennis;Lisboa;no;no
14706;38;technician;married;secondary;no;0.0;yes;yes;cellular;15;jul;146.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14707;38;technician;divorced;tertiary;no;1425.0;yes;no;cellular;15;jul;347.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14708;36;entrepreneur;married;secondary;no;185.0;yes;no;cellular;15;jul;136.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14709;54;blue-collar;married;primary;no;126.0;yes;no;cellular;15;jul;357.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14710;35;admin.;single;tertiary;no;2622.0;no;no;cellular;15;jul;374.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14711;33;admin.;married;secondary;no;0.0;yes;no;cellular;15;jul;120.0;6;-1;0;unknown;Tennis;Lisboa;yes;no
14712;35;admin.;married;secondary;no;;yes;yes;cellular;15;jul;323.0;3;-1;0;unknown;Basketball;Lisboa;yes;no
14713;31;self-employed;single;secondary;no;0.0;yes;no;cellular;15;jul;364.0;2;-1;0;unknown;Basketball;Lisboa;no;no
14714;36;blue-collar;married;secondary;no;3420.0;yes;no;cellular;15;jul;98.0;2;-1;0;unknown;Soccer;Lisboa;yes;no
14715;30;management;married;tertiary;no;11.0;no;no;cellular;15;jul;84.0;5;-1;0;unknown;Tennis;Lisboa;yes;no
14716;45;technician;married;secondary;no;1786.0;yes;yes;telephone;15;jul;78.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14717;50;management;married;tertiary;no;2629.0;yes;no;telephone;15;jul;59.0;4;-1;0;unknown;Tennis;Lisboa;yes;no
14718;45;blue-collar;single;primary;yes;-183.0;no;yes;cellular;15;jul;395.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14719;39;technician;single;tertiary;no;1531.0;no;no;telephone;15;jul;543.0;6;-1;0;unknown;Basketball;Lisboa;no;no
14720;58;retired;married;secondary;no;;no;yes;cellular;15;jul;106.0;3;-1;0;unknown;Soccer;Lisboa;no;no
14721;54;entrepreneur;married;secondary;no;0.0;no;yes;cellular;15;jul;209.0;4;-1;0;unknown;Basketball;Lisboa;no;no
14722;37;blue-collar;married;primary;no;20.0;no;yes;telephone;15;jul;469.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14723;31;management;divorced;secondary;no;0.0;yes;no;cellular;15;jul;216.0;7;-1;0;unknown;Tennis;Lisboa;no;no
14724;46;entrepreneur;divorced;secondary;no;;no;yes;cellular;15;jul;769.0;4;-1;0;unknown;Basketball;Lisboa;no;yes
14725;37;technician;married;secondary;no;729.0;yes;no;cellular;15;jul;115.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14726;29;student;single;tertiary;no;5.0;no;no;cellular;15;jul;889.0;5;-1;0;unknown;Tennis;Lisboa;no;yes
14727;35;management;single;tertiary;no;635.0;no;no;cellular;15;jul;547.0;12;-1;0;unknown;Basketball;Lisboa;no;no
14728;25;blue-collar;married;secondary;no;0.0;no;yes;cellular;15;jul;1424.0;4;-1;0;unknown;Basketball;Lisboa;no;yes
14729;35;management;married;secondary;no;0.0;yes;no;cellular;15;jul;;5;-1;0;unknown;Soccer;Lisboa;no;no
14730;39;management;married;tertiary;no;285.0;yes;no;cellular;15;jul;838.0;3;-1;0;unknown;Basketball;Lisboa;no;yes
14731;40;services;married;secondary;no;884.0;no;no;cellular;15;jul;166.0;4;-1;0;unknown;Soccer;Lisboa;no;no
14732;58;retired;married;tertiary;no;4048.0;no;yes;cellular;15;jul;270.0;5;-1;0;unknown;Basketball;Lisboa;no;no
14733;46;entrepreneur;married;tertiary;no;406.0;yes;no;telephone;15;jul;232.0;4;-1;0;unknown;Tennis;Lisboa;no;no
14734;49;housemaid;married;primary;no;278.0;yes;no;telephone;15;jul;112.0;6;-1;0;unknown;Basketball;Lisboa;no;no
14735;36;admin.;married;secondary;no;898.0;no;no;cellular;15;jul;118.0;5;-1;0;unknown;Tennis;Lisboa;no;no
14736;33;technician;single;secondary;no;-325.0;yes;no;cellular;15;jul;159.0;6;-1;0;unknown;Tennis;Lisboa;no;no
14737;52;services;married;secondary;no;497.0;yes;no;telephone;15;jul;265.0;5;-1;0;unknown;Basketball;Lisboa;yes;no
14738;42;blue-collar;divorced;secondary;no;667.0;yes;no;cellular;15;jul;;8;-1;0;unknown;Basketball;Lisboa;yes;no
14739;31;technician;married;secondary;no;0.0;no;yes;cellular;15;jul;;6;-1;0;unknown;Soccer;Lisboa;no;no
